INFO 2020-03-16 23:39:11,059 autoreload 217 /Users/maguodong/Documents/projects/Recruitment/Recruitment/apps/user/views.py changed, reloading.
INFO 2020-03-19 21:45:19,784 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-19 21:46:51,797 basehttp 154 "GET /home/position/6078722/ HTTP/1.1" 200 2482
INFO 2020-03-19 21:49:07,948 basehttp 154 "GET /home/province/ HTTP/1.1" 200 992
INFO 2020-03-19 21:49:07,954 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-19 21:49:07,956 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
INFO 2020-03-19 21:49:07,998 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-19 21:51:27,905 autoreload 217 /Users/maguodong/Documents/projects/Recruitment/Recruitment/apps/user/urls.py changed, reloading.
INFO 2020-03-19 21:51:30,052 autoreload 597 Watching for file changes with StatReloader
INFO 2020-03-19 21:56:40,692 basehttp 154 "GET /home/PosFilterRequire/ HTTP/1.1" 200 5600
INFO 2020-03-19 21:56:40,704 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels= HTTP/1.1" 200 2711
INFO 2020-03-19 21:57:10,222 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E6%93%8D%E7%9B%98%E6%89%8B HTTP/1.1" 200 237
INFO 2020-03-19 21:57:18,002 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=2D HTTP/1.1" 200 194
INFO 2020-03-19 21:57:18,678 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E8%82%A1%E7%A5%A8 HTTP/1.1" 200 237
INFO 2020-03-19 21:57:19,237 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E9%83%A8%E9%97%A8%E7%AE%A1%E7%90%86 HTTP/1.1" 200 349
INFO 2020-03-19 21:57:19,770 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=Hadoop HTTP/1.1" 200 558
INFO 2020-03-19 21:57:20,215 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=ETL HTTP/1.1" 200 390
INFO 2020-03-19 21:57:20,685 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E6%88%90%E6%9C%AC%E7%AE%A1%E7%90%86 HTTP/1.1" 200 249
INFO 2020-03-19 21:57:21,119 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E5%93%81%E7%89%8C%E8%BF%90%E8%90%A5 HTTP/1.1" 200 248
INFO 2020-03-19 21:57:22,173 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E5%94%AE%E5%90%8E%E6%94%AF%E6%8C%81 HTTP/1.1" 200 601
INFO 2020-03-19 21:57:23,482 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E9%AB%98%E7%BA%A7%E6%8A%80%E6%9C%AF%E7%AE%A1%E7%90%86 HTTP/1.1" 200 401
INFO 2020-03-19 21:57:24,864 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E5%93%81%E7%89%8C%E5%85%AC%E5%85%B3 HTTP/1.1" 200 213
INFO 2020-03-19 21:57:25,374 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E8%BF%90%E7%BB%B4 HTTP/1.1" 200 369
INFO 2020-03-19 21:57:26,441 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E5%95%86%E4%B8%9A%E4%BA%A7%E5%93%81 HTTP/1.1" 200 211
INFO 2020-03-19 21:57:26,964 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E7%A7%BB%E5%8A%A8%E7%AB%AF HTTP/1.1" 200 1121
INFO 2020-03-19 21:57:27,506 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E5%AE%A2%E6%88%B7%E7%BB%8F%E7%90%86 HTTP/1.1" 200 219
INFO 2020-03-19 21:57:28,625 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=Spark HTTP/1.1" 200 219
INFO 2020-03-19 21:57:45,036 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=UE HTTP/1.1" 200 698
INFO 2020-03-19 21:57:48,141 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels=%E7%94%B5%E8%AF%9D%E9%94%80%E5%94%AE HTTP/1.1" 200 680
INFO 2020-03-19 21:57:58,371 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels= HTTP/1.1" 200 2711
INFO 2020-03-19 21:58:00,592 basehttp 154 "GET /home/position/?page=1&city=%E6%B7%B1%E5%9C%B3&workYear=&education=&skillLabels= HTTP/1.1" 200 2685
INFO 2020-03-19 21:58:01,545 basehttp 154 "GET /home/position/?page=1&city=%E4%B8%8A%E6%B5%B7&workYear=&education=&skillLabels= HTTP/1.1" 200 2574
INFO 2020-03-19 21:58:02,080 basehttp 154 "GET /home/position/?page=1&city=%E6%AD%A6%E6%B1%89&workYear=&education=&skillLabels= HTTP/1.1" 200 2310
INFO 2020-03-19 21:58:02,479 basehttp 154 "GET /home/position/?page=1&city=%E6%88%90%E9%83%BD&workYear=&education=&skillLabels= HTTP/1.1" 200 2761
INFO 2020-03-19 21:58:03,058 basehttp 154 "GET /home/position/?page=1&city=%E5%8C%97%E4%BA%AC&workYear=&education=&skillLabels= HTTP/1.1" 200 2821
INFO 2020-03-19 21:58:03,508 basehttp 154 "GET /home/position/?page=1&city=%E9%87%8D%E5%BA%86&workYear=&education=&skillLabels= HTTP/1.1" 200 649
INFO 2020-03-19 21:58:03,936 basehttp 154 "GET /home/position/?page=1&city=%E5%B9%BF%E5%B7%9E&workYear=&education=&skillLabels= HTTP/1.1" 200 2649
INFO 2020-03-19 21:58:04,406 basehttp 154 "GET /home/position/?page=1&city=%E9%87%8D%E5%BA%86&workYear=&education=&skillLabels= HTTP/1.1" 200 649
INFO 2020-03-19 21:58:43,110 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels= HTTP/1.1" 200 2711
INFO 2020-03-19 21:58:46,246 basehttp 154 "GET /home/position/?page=1&city=&workYear=1-3%E5%B9%B4&education=&skillLabels= HTTP/1.1" 200 2729
INFO 2020-03-19 21:58:56,681 basehttp 154 "GET /home/position/?page=1&city=&workYear=3-5%E5%B9%B4&education=&skillLabels= HTTP/1.1" 200 2723
INFO 2020-03-19 21:58:57,185 basehttp 154 "GET /home/position/?page=1&city=&workYear=%E5%BA%94%E5%B1%8A%E6%AF%95%E4%B8%9A%E7%94%9F&education=&skillLabels= HTTP/1.1" 200 2791
INFO 2020-03-19 21:58:57,950 basehttp 154 "GET /home/position/?page=1&city=&workYear=5-10%E5%B9%B4&education=&skillLabels= HTTP/1.1" 200 2797
INFO 2020-03-19 21:58:58,531 basehttp 154 "GET /home/position/?page=1&city=&workYear=1%E5%B9%B4%E4%BB%A5%E4%B8%8B&education=&skillLabels= HTTP/1.1" 200 1000
INFO 2020-03-19 21:58:59,081 basehttp 154 "GET /home/position/?page=1&city=&workYear=10%E5%B9%B4%E4%BB%A5%E4%B8%8A&education=&skillLabels= HTTP/1.1" 200 204
INFO 2020-03-19 21:59:46,844 basehttp 154 "GET /home/position/?page=1&city=&workYear=10%E5%B9%B4%E4%BB%A5%E4%B8%8A&education=2&skillLabels= HTTP/1.1" 200 52
INFO 2020-03-19 21:59:58,232 basehttp 154 "GET /home/position/?page=1&city=&workYear=10%E5%B9%B4%E4%BB%A5%E4%B8%8A&education=&skillLabels= HTTP/1.1" 200 204
INFO 2020-03-19 21:59:59,742 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels= HTTP/1.1" 200 2711
INFO 2020-03-19 22:00:51,346 basehttp 154 "GET /home/province/ HTTP/1.1" 200 992
INFO 2020-03-19 22:00:51,347 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
INFO 2020-03-19 22:00:51,348 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-19 22:00:51,385 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-19 23:51:23,316 basehttp 154 "GET /home/province/ HTTP/1.1" 200 992
INFO 2020-03-19 23:51:23,323 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-19 23:51:23,327 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
INFO 2020-03-19 23:51:23,386 basehttp 154 "GET /media/companyLogo/CgotOVxrrR-Abm5nAAB82ZKgp54805.png HTTP/1.1" 200 5837
INFO 2020-03-19 23:51:23,386 basehttp 154 "GET /media/companyLogo/CgoB5l3g2lCAPknCAADuNNsKqNA586.png HTTP/1.1" 200 3025
INFO 2020-03-19 23:51:23,386 basehttp 154 "GET /media/companyLogo/CgotOV3R9wmAOll1AABlPuqmoMo000.jpg HTTP/1.1" 200 4928
INFO 2020-03-19 23:51:23,386 basehttp 154 "GET /media/companyLogo/CgpFT1sH25eAROWUAAAoqnyrfU8769.png HTTP/1.1" 200 2601
INFO 2020-03-19 23:51:23,387 basehttp 154 "GET /media/companyLogo/Cgo8PFTUXWyAWSLOAAB6mtWJFO8767.png HTTP/1.1" 200 4802
INFO 2020-03-19 23:51:23,398 basehttp 154 "GET /media/companyLogo/CgpOIFrDRgeAVDhFAAJE8enc6HE878.jpg HTTP/1.1" 200 3206
INFO 2020-03-19 23:51:23,399 basehttp 154 "GET /media/companyLogo/CgoB5l0kBmyAfraCAAAdXS6FRvk539.png HTTP/1.1" 200 7517
INFO 2020-03-19 23:51:23,399 basehttp 154 "GET /media/companyLogo/CgpFT1mH6CWADPE5AAzX60j3o4s767.jpg HTTP/1.1" 200 3780
INFO 2020-03-19 23:51:23,404 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-19 23:51:55,199 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-19 23:59:57,380 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-20 00:02:00,912 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
INFO 2020-03-22 23:20:33,394 autoreload 597 Watching for file changes with StatReloader
INFO 2020-03-22 23:21:18,388 basehttp 154 "GET /home/province/ HTTP/1.1" 200 992
INFO 2020-03-22 23:21:18,390 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
INFO 2020-03-22 23:21:18,391 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-22 23:21:18,438 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-22 23:22:27,208 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels= HTTP/1.1" 200 2711
INFO 2020-03-22 23:22:27,210 basehttp 154 "GET /home/PosFilterRequire/ HTTP/1.1" 200 5600
INFO 2020-03-22 23:22:51,006 basehttp 154 "GET /home/position/3234305/ HTTP/1.1" 200 817
INFO 2020-03-22 23:26:30,643 basehttp 154 "GET /home/PosFilterRequire/ HTTP/1.1" 200 5600
INFO 2020-03-22 23:26:30,643 basehttp 154 "GET /home/position/?page=1&city=&workYear=&education=&skillLabels= HTTP/1.1" 200 2711
INFO 2020-03-22 23:26:33,536 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-22 23:26:33,540 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
INFO 2020-03-22 23:26:33,589 basehttp 154 "GET /media/companyLogo/CgoB5l3g2lCAPknCAADuNNsKqNA586.png HTTP/1.1" 200 3025
INFO 2020-03-22 23:26:33,589 basehttp 154 "GET /media/companyLogo/CgpFT1sH25eAROWUAAAoqnyrfU8769.png HTTP/1.1" 200 2601
INFO 2020-03-22 23:26:33,589 basehttp 154 "GET /media/companyLogo/CgotOVxrrR-Abm5nAAB82ZKgp54805.png HTTP/1.1" 200 5837
INFO 2020-03-22 23:26:33,589 basehttp 154 "GET /media/companyLogo/Cgo8PFTUXWyAWSLOAAB6mtWJFO8767.png HTTP/1.1" 200 4802
INFO 2020-03-22 23:26:33,590 basehttp 154 "GET /media/companyLogo/CgotOV3R9wmAOll1AABlPuqmoMo000.jpg HTTP/1.1" 200 4928
INFO 2020-03-22 23:26:33,603 basehttp 154 "GET /media/companyLogo/CgpOIFrDRgeAVDhFAAJE8enc6HE878.jpg HTTP/1.1" 200 3206
INFO 2020-03-22 23:26:33,605 basehttp 154 "GET /media/companyLogo/CgoB5l0kBmyAfraCAAAdXS6FRvk539.png HTTP/1.1" 200 7517
INFO 2020-03-22 23:26:33,606 basehttp 154 "GET /media/companyLogo/CgpFT1mH6CWADPE5AAzX60j3o4s767.jpg HTTP/1.1" 200 3780
INFO 2020-03-22 23:26:33,610 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-22 23:26:39,169 basehttp 154 "GET /home/position/6739731/ HTTP/1.1" 200 535
INFO 2020-03-22 23:27:39,133 basehttp 154 "GET /home/province/ HTTP/1.1" 200 992
INFO 2020-03-22 23:27:39,136 basehttp 154 "GET /home/position/6739731/ HTTP/1.1" 200 535
INFO 2020-03-22 23:28:22,943 basehttp 154 "GET /home/position/?page=1&size=16 HTTP/1.1" 200 2679
INFO 2020-03-22 23:28:22,959 basehttp 154 "GET /home/company/?page=1&size=8 HTTP/1.1" 200 15728
INFO 2020-03-22 23:28:22,991 basehttp 154 "GET /home/jobs/ HTTP/1.1" 200 11827
INFO 2020-03-22 23:28:23,008 basehttp 154 "GET /media/companyLogo/CgpFT1sH25eAROWUAAAoqnyrfU8769.png HTTP/1.1" 200 2601
INFO 2020-03-22 23:28:23,009 basehttp 154 "GET /media/companyLogo/CgotOV3R9wmAOll1AABlPuqmoMo000.jpg HTTP/1.1" 200 4928
INFO 2020-03-22 23:28:23,009 basehttp 154 "GET /media/companyLogo/Cgo8PFTUXWyAWSLOAAB6mtWJFO8767.png HTTP/1.1" 200 4802
INFO 2020-03-22 23:28:23,010 basehttp 154 "GET /media/companyLogo/CgotOVxrrR-Abm5nAAB82ZKgp54805.png HTTP/1.1" 200 5837
INFO 2020-03-22 23:28:23,011 basehttp 154 "GET /media/companyLogo/CgpFT1mH6CWADPE5AAzX60j3o4s767.jpg HTTP/1.1" 200 3780
